Latitude,Longitude,Depth,MSSD_id
-13.38196365,34.94985472,6.10709684,335
-13.38196048,34.9498753,6.110088443,335
-13.38844334,34.90783699,0,335
-13.543,34.933,0,335
-13.45818259,34.98540168,9.384680622,335
-13.71120107,34.58594542,0,336
-13.651,34.567,0,336
-13.66113095,34.53289056,5.114290094,336
-13.72133201,34.55182725,5.114290094,336
-13.71120107,34.58594542,0,336
-13.52751785,35.1232317,0,337
-13.232,34.877,0,337
-13.211,34.806,0,337
-13.099,34.815,0,337
-13.061,34.863,0,337
-12.909,34.884,0,337
-12.97532802,34.7065219,27.33573382,337
-13.12732729,34.68541272,27.33573382,337
-13.16532711,34.63738521,27.33573382,337
-13.27732657,34.62830362,27.33573382,337
-13.29832647,34.69928824,27.33573382,337
-13.59384289,34.94530065,27.33573382,337
-13.52751785,35.1232317,0,337
-13.52751785,35.1232317,0,338
-13.232,34.877,0,338
-13.211,34.806,0,338
-13.099,34.815,0,338
-13.061,34.863,0,338
-12.93,34.874,0,338
-12.928,34.848,0,338
-12.813,34.902,0,338
-12.87294101,34.70063005,30.29103476,338
-12.9879403,34.64653723,30.29103476,338
-12.98994029,34.67253561,30.29103476,338
-13.12093948,34.66142877,30.29103476,338
-13.15893925,34.61339756,30.29103476,338
-13.27093855,34.60430499,30.29103476,338
-13.29193842,34.67528754,30.29103476,338
-13.58745444,34.92127047,30.29103476,338
-13.52751785,35.1232317,0,338
-12.62006828,34.17051299,0,339
-12.771,34.233,0,339
-12.74653346,34.29506851,9.634718902,339
-12.59560183,34.23254475,9.634718902,339
-12.62006828,34.17051299,0,339
-13.28543275,34.33649417,0,340
-13.179,34.325,0,340
-13.102,34.314,0,340
-13.014,34.286,0,340
-13.03643778,34.15519177,19.09476204,340
-13.12443755,34.18314508,19.09476204,340
-13.20143735,34.19410395,19.09476204,340
-13.30786983,34.20554083,19.09476204,340
-13.28543275,34.33649417,0,340
-12.97363691,34.294,0,341
-12.89,34.294,0,341
-12.88996656,34.16125198,19.09476204,341
-12.97360324,34.16120748,19.09476204,341
-12.97363691,34.294,0,341
-12.89807515,34.26933485,0,342
-12.818,34.218,0,342
-12.88654908,34.10542486,19.09476204,342
-12.96662408,34.15672359,19.09476204,342
-12.89807515,34.26933485,0,342
-12.5200478,34.07141722,0,343
-12.302,34.028,0,343
-12.31731595,33.94728744,11.85362819,343
-12.53536353,33.99063694,11.85362819,343
-12.5200478,34.07141722,0,343
-12.60357447,34.15655827,0,344
-12.796,34.16,0,344
-12.79471531,34.23485352,10.77281448,344
-12.60228994,34.23135517,10.77281448,344
-12.60357447,34.15655827,0,344
-12.60437285,34.15535675,0,345
-12.721,34.147,0,345
-12.787,34.196,0,345
-12.77148144,34.27081037,11.00647321,345
-12.70548149,34.22179089,11.00647321,345
-12.58885444,34.23011349,11.00647321,345
-12.60437285,34.15535675,0,345
-13.15158982,34.20504922,0,346
-13.062,34.197,0,346
-12.964,34.223,0,346
-12.881,34.219,0,346
-12.87615471,34.12449314,13.61347676,346
-12.9591546,34.12846174,13.61347676,346
-13.05715447,34.10242438,13.61347676,346
-13.14674416,34.11043917,13.61347676,346
-13.15158982,34.20504922,0,346
-13.56406993,34.51089574,0,347
-13.143,34.473,0,347
-13.16163904,34.25311028,31.71541957,347
-13.58270586,34.29062153,31.71541957,347
-13.56406993,34.51089574,0,347
-13.56561667,34.48058844,0,348
-13.143,34.473,0,348
-13.14665696,34.25231744,31.71541957,348
-13.56927048,34.25951901,31.71541957,348
-13.56561667,34.48058844,0,348
-12.87670355,34.57654364,18.75895459,349
-12.87667656,34.57643237,18.74245971,349
-12.83747798,34.57900321,17.40510356,349
-12.83745728,34.57898913,17.40657128,349
-12.82931653,34.57936214,17.10755087,349
-12.82920187,34.57938784,17.1009535,349
-12.74644516,34.58450453,14.24893953,349
-12.74637445,34.58460006,14.25905991,349
-12.70350104,34.58730898,12.76786287,349
-12.70334368,34.58724694,12.75252546,349
-12.58679184,34.594513,8.732738879,349
-12.58678722,34.59449398,8.729915409,349
-12.57249808,34.53566759,0,349
-12.846,34.45,0,349
-12.87670355,34.57654364,18.75895459,349
-13.14839746,34.57780413,25.29349835,349
-13.14839461,34.57779236,25.2917565,349
-13.12359909,34.57847359,24.81000305,349
-13.12359909,34.57847359,24.81000305,349
-13.12359658,34.57848396,24.80846839,349
-13.12359658,34.57848396,24.80846839,349
-13.08027384,34.5781552,23.74528783,349
-13.08023767,34.57813541,23.74162167,349
-12.96852941,34.57716268,21.00364233,349
-12.96847299,34.57723202,21.01220014,349
-12.87670355,34.57654364,18.75895459,349
-12.87667656,34.57643237,18.74245971,349
-12.846,34.45,0,349
-13.107,34.407,0,349
-13.14839746,34.57780413,25.29349835,349
-12.87670355,34.57654364,18.75895459,350
-12.87667656,34.57643237,18.74245971,350
-12.83747798,34.57900321,17.40510356,350
-12.83745728,34.57898913,17.40657128,350
-12.82931653,34.57936214,17.10755087,350
-12.82920187,34.57938784,17.1009535,350
-12.74644516,34.58450453,14.24893953,350
-12.74637445,34.58460006,14.25905991,350
-12.70350104,34.58730898,12.76786287,350
-12.70334368,34.58724694,12.75252546,350
-12.58679184,34.594513,8.732738879,350
-12.58678722,34.59449398,8.729915409,350
-12.57249808,34.53566759,0,350
-12.846,34.45,0,350
-12.87670355,34.57654364,18.75895459,350
-13.14839746,34.57780413,25.29349835,350
-13.14839461,34.57779236,25.2917565,350
-13.12359909,34.57847359,24.81000305,350
-13.12359909,34.57847359,24.81000305,350
-13.12359658,34.57848396,24.80846839,350
-13.12359658,34.57848396,24.80846839,350
-13.08027384,34.5781552,23.74528783,350
-13.08023767,34.57813541,23.74162167,350
-12.96852941,34.57716268,21.00364233,350
-12.96847299,34.57723202,21.01220014,350
-12.87670355,34.57654364,18.75895459,350
-12.87667656,34.57643237,18.74245971,350
-12.846,34.45,0,350
-13.107,34.407,0,350
-13.14839746,34.57780413,25.29349835,350
-12.11694292,34.56937284,2.990793209,351
-12.05551313,34.53518134,3.786610415,351
-12.05549258,34.53516225,3.787853047,351
-12.05215359,34.53329308,3.829917688,351
-12.05212173,34.53328522,3.831526654,351
-11.98560803,34.49626411,4.691206219,351
-11.98559192,34.4962427,4.689909487,351
-11.96942032,34.48722879,4.900417608,351
-11.96940299,34.487227,4.899638013,351
-11.90622699,34.45205642,5.719595623,351
-11.90622557,34.45205865,5.719980295,351
-11.92734197,34.41883703,0,351
-12.128,34.552,0,351
-12.11694292,34.56937284,2.990793209,351
-13.5292986,34.7942467,0,352
-13.083,34.746,0,352
-12.532,34.646,0,352
-12.157,34.43,0,352
-12.21428185,34.19452457,35,352
-12.58927868,34.41018542,35,352
-13.140274,34.50966693,35,352
-13.5865688,34.5574759,35,352
-13.5292986,34.7942467,0,352
-13.5292986,34.7942467,0,353
-13.083,34.746,0,353
-12.532,34.646,0,353
-12.157,34.43,0,353
-12.21428185,34.19452457,35,353
-12.58927868,34.41018542,35,353
-13.140274,34.50966693,35,353
-13.5865688,34.5574759,35,353
-13.5292986,34.7942467,0,353
-13.5292986,34.7942467,0,354
-13.083,34.746,0,354
-12.532,34.646,0,354
-12.157,34.43,0,354
-12.21428185,34.19452457,35,354
-12.58927868,34.41018542,35,354
-13.140274,34.50966693,35,354
-13.5865688,34.5574759,35,354
-13.5292986,34.7942467,0,354
-14.37512621,34.6713543,22.00734875,355
-14.37512603,34.67134449,22.00875131,355
-14.28037101,34.66026036,23.85113021,355
-14.28031965,34.66020382,23.84510406,355
-14.1388363,34.64344119,26.60514142,355
-14.13873168,34.64346926,26.60139972,355
-14.09068084,34.63779435,27.54741113,355
-14.0904179,34.63787526,27.56808741,355
-14.01628489,34.6290982,28.99915706,355
-14.0162575,34.62918495,29.01221617,355
-13.395,34.843,0,355
-14.37780818,34.8252912,0,355
-14.37512621,34.6713543,22.00734875,355
-14.13403081,34.5833584,18.40273458,356
-14.13402256,34.58331029,18.4097262,356
-14.04697047,34.57236137,20.00075256,356
-14.04696696,34.57236674,19.99997116,356
-14.03468401,34.57082317,20.22630075,356
-14.03467036,34.57086639,20.23280737,356
-13.957,34.71,0,356
-14.15575007,34.71,0,356
-14.13403081,34.5833584,18.40273458,356
-13.97000283,34.92286854,0,357
-13.833,34.824,0,357
-13.395,34.843,0,357
-13.42379099,34.60096485,35,357
-13.86178707,34.58151534,35,357
-13.99878868,34.68024003,35,357
-13.97000283,34.92286854,0,357
-12.10985662,34.5856587,0.5,358
-11.87162178,34.47716315,0.5,358
-11.90659538,34.39685794,12.7929259,358
-12.14482999,34.50528234,12.7929259,358
-12.10985662,34.5856587,0.5,358
-11.78867671,34.32036315,0.5,359
-11.94782264,34.20654128,0.5,359
-12.22682264,34.29753767,0.5,359
-12.23780269,34.51356737,31.29653949,359
-11.95880467,34.42234561,31.29653949,359
-11.79965987,34.53604143,31.29653949,359
-11.78867671,34.32036315,0.5,359
-11.78726327,34.3207636,0.5,360
-11.94640921,34.20694196,0.5,360
-12.08540921,34.16094038,0.5,360
-12.13388544,34.25422421,15.34224573,360
-11.99488562,34.30017743,15.34224573,360
-11.8357399,34.41394444,15.34224573,360
-11.78726327,34.3207636,0.5,360
-12.69500186,34.4524979,0,361
-12.22,34.349,0,361
-12.26457565,34.13398782,31.69585724,361
-12.73957415,34.23709012,31.69585724,361
-12.69500186,34.4524979,0,361
-12.69500186,34.4524979,0,362
-12.22,34.349,0,362
-12.24810039,34.21355928,19.96713887,362
-12.72310092,34.31680832,19.96713887,362
-12.69500186,34.4524979,0,362
-11.99402483,34.44212305,12.09352068,363
-11.99402431,34.44212479,12.09378386,363
-11.96081766,34.4341836,11.17823646,363
-11.96080968,34.43417738,11.17737531,363
-11.9419087,34.42965899,10.65723071,363
-11.94189759,34.42964867,10.65790279,363
-11.89699872,34.41889347,9.419781257,363
-11.89699467,34.41890277,9.418357491,363
-11.85724192,34.35339136,0,363
-12.018,34.362,0,363
-11.99402483,34.44212305,12.09352068,363
-12.10925907,34.50734305,10.46205612,363
-12.10925795,34.50734677,10.46261794,363
-12.09690797,34.5003501,10.63668837,363
-12.09690343,34.50034963,10.63648393,363
-12.0815439,34.49166467,10.85440845,363
-12.08154007,34.49165685,10.85375353,363
-12.0140301,34.45344267,11.81055522,363
-12.01402601,34.45344321,11.81097244,363
-11.99402483,34.44212305,12.09352068,363
-11.99402431,34.44212479,12.09378386,363
-12.018,34.362,0,363
-12.13,34.438,0,363
-12.10925907,34.50734305,10.46205612,363
-13.54002707,34.74989225,6.556576664,364
-13.54002598,34.74989675,6.555911026,364
-13.50448639,34.75116092,5.825190396,364
-13.50448349,34.75114403,5.822730112,364
-13.49763623,34.71117801,0,364
-13.642,34.685,0,364
-13.54002707,34.74989225,6.556576664,364
-13.38421474,34.67030786,0,365
-13.103,34.523,0,365
-13.14907982,34.43009476,14.98274574,365
-13.43029419,34.57729485,14.98274574,365
-13.38421474,34.67030786,0,365
-12.41632762,34.61663224,0,366
-12.116,34.622,0,366
-11.905,34.546,0,366
-11.9247599,34.40203432,20.98949493,366
-12.13575923,34.47792129,20.98949493,366
-12.4360859,34.47238896,20.98949493,366
-12.41632762,34.61663224,0,366
-11.77330554,34.05870475,0,367
-11.595,34.125,0,367
-11.57025612,34.05562981,10.67189726,367
-11.74856152,33.98929001,10.67189726,367
-11.77330554,34.05870475,0,367
-11.86297978,34.14865864,0,368
-11.728,34.222,0,368
-11.71,34.21,0,368
-11.617,34.261,0,368
-11.573,34.229,0,368
-11.54566394,34.12494418,15.57454227,368
-11.58966387,34.15692783,15.57454227,368
-11.68266372,34.10589304,15.57454227,368
-11.70066369,34.11788627,15.57454227,368
-11.83564324,34.04449379,15.57454227,368
-11.86297978,34.14865864,0,368
-10.70822224,34.17795381,0,369
-11.304,34.231,0,369
-11.316,34.261,0,369
-11.747,34.425,0,369
-11.69354696,34.66100965,35,369
-11.26255061,34.49664943,35,369
-11.25055071,34.46663961,35,369
-10.65477798,34.41311971,35,369
-10.70822224,34.17795381,0,369
-10.54223643,34.30321667,0.5,370
-10.90647265,34.32911528,0.5,370
-10.89031102,34.56318315,34.10068224,370
-10.52607783,34.53700333,34.10068224,370
-10.54223643,34.30321667,0.5,370
-10.46508267,34.2907556,0,371
-10.599,34.286,0,371
-10.60718605,34.52716714,35,371
-10.47326991,34.53181787,35,371
-10.46508267,34.2907556,0,371
-10.47061756,34.47424944,21.02800043,372
-10.47061383,34.4742563,21.02616245,372
-10.44319882,34.47537958,20.00206502,372
-10.44319681,34.47537286,20.00104563,372
-10.40361463,34.34355501,0,372
-10.518,34.308,0,372
-10.47061756,34.47424944,21.02800043,372
-10.46030147,34.49318411,15.95203681,373
-10.46029309,34.49319948,15.94791512,373
-10.45533958,34.49344904,15.75058904,373
-10.4553393,34.49345028,15.75074622,373
-10.43682181,34.49446401,14.99440454,373
-10.43681526,34.49445856,14.99334196,373
-10.37160964,34.49796473,12.34838519,373
-10.37160236,34.49794319,12.34507923,373
-10.34439332,34.41751333,0,373
-10.483,34.369,0,373
-10.46030147,34.49318411,15.95203681,373
-10.36548146,34.50132088,11.33270115,374
-10.36547832,34.50129808,11.32939879,374
-10.3536699,34.5011215,11.06461961,374
-10.35366538,34.50111836,11.06529384,374
-10.34257625,34.50089974,10.81028068,374
-10.34257201,34.50092483,10.8137587,374
-10.31221406,34.50040903,10.12190863,374
-10.31220281,34.50038528,10.11830736,374
-10.29084084,34.50003644,9.63721347,374
-10.29083774,34.50001396,9.633957315,374
-10.28214302,34.43696947,0.5,374
-10.35516988,34.42653389,0.5,374
-10.36548146,34.50132088,11.33270115,374
-11.21608063,34.53373586,0.5,375
-11.51693396,34.6216759,0.5,375
-11.48231524,34.74477932,18.61974639,375
-11.18146261,34.65670982,18.61974639,375
-11.21608063,34.53373586,0.5,375
-11.53050447,34.593,0,376
-11.669,34.593,0,376
-11.66897006,34.72460986,19.01906415,376
-11.5304749,34.72454458,19.01906415,376
-11.53050447,34.593,0,376
-11.46304347,34.32972002,0.5,377
-11.72797175,34.44444327,0.5,377
-11.69198112,34.53099714,13.68772991,377
-11.42705315,34.41619207,13.68772991,377
-11.46304347,34.32972002,0.5,377
-11.62464193,34.66647719,0,378
-11.863,34.526,0,378
-11.94710835,34.67497443,24.83368742,378
-11.70875109,34.81532188,24.83368742,378
-11.62464193,34.66647719,0,378
-11.35981121,34.7243995,0.5,379
-11.73178567,34.57876913,0.5,379
-11.79083979,34.73604087,24.43436966,379
-11.41886673,34.8814617,24.43436966,379
-11.35981121,34.7243995,0.5,379
-11.60865979,34.70974889,0,380
-11.877,34.626,0,380
-11.90442965,34.71773979,13.85127424,380
-11.63608978,34.80139919,13.85127424,380
-11.60865979,34.70974889,0,380
-10.6606866,34.46497285,0.5,381
-10.92006239,34.49270394,0.5,381
-10.90952583,34.59463438,14.95112551,381
-10.65015045,34.56681547,14.95112551,381
-10.6606866,34.46497285,0.5,381
-10.93683173,34.45276182,0.5,382
-11.00329034,34.44921134,0.5,382
-11.00854027,34.55159703,14.95112551,382
-10.94208176,34.55512449,14.95112551,382
-10.93683173,34.45276182,0.5,382
-11.7037353,34.52323698,4.023130416,383
-11.70373336,34.52324723,4.021647033,383
-11.66444706,34.5162671,4.826825662,383
-11.66442912,34.51625089,4.829065116,383
-11.63574763,34.51116075,5.414061815,383
-11.63572324,34.5111426,5.41272171,383
-11.55135247,34.49610607,7.141307827,383
-11.55134887,34.4961083,7.14096998,383
-11.53109016,34.49250592,7.556922112,383
-11.53108642,34.49251765,7.558649948,383
-11.54634521,34.44461251,0.5,383
-11.80209409,34.52941561,0.5,383
-11.7037353,34.52323698,4.023130416,383
-11.7113334,34.48325551,9.809097384,384
-11.71133185,34.48326365,9.807919469,384
-11.60667434,34.46189906,12.34204766,384
-11.60661394,34.46193641,12.33636948,384
-11.60368658,34.46137328,12.41156649,384
-11.60361395,34.46130767,12.42063292,384
-11.56075302,34.45254568,13.45577997,384
-11.56069966,34.45255358,13.45963504,384
-11.49966332,34.44011936,14.93500484,384
-11.49964957,34.4401917,14.92452848,384
-11.48070683,34.53978818,0.5,384
-11.69910875,34.54758208,0.5,384
-11.7113334,34.48325551,9.809097384,384
-11.49966332,34.44011936,14.93500484,384
-11.49964957,34.4401917,14.92452848,384
-11.47594707,34.43046334,14.82768472,384
-11.47593684,34.43045251,14.82673668,384
-11.43857984,34.41503272,14.68291937,384
-11.43851285,34.41506671,14.67442652,384
-11.40679036,34.4020509,14.54887192,384
-11.40675736,34.4019894,14.55514431,384
-11.34482913,34.37655536,14.29950803,384
-11.34482534,34.37657529,14.29661959,384
-11.32670683,34.4717845,0.5,384
-11.48070683,34.53978818,0.5,384
-11.49966332,34.44011936,14.93500484,384
-11.37756374,34.4617249,4.846732174,385
-11.37756347,34.46171697,4.845603348,385
-11.35901569,34.45539462,4.596018882,385
-11.35900919,34.45539792,4.595194338,385
-11.35604247,34.45438188,4.556115035,385
-11.356038,34.45438694,4.557000398,385
-11.33160141,34.44606448,4.227048654,385
-11.33160036,34.44607,4.226248751,385
-11.25264506,34.40064176,0.5,385
-11.37652666,34.43118303,0.5,385
-11.37756374,34.4617249,4.846732174,385
-10.90262848,34.38479014,8.492183393,386
-10.90262772,34.38480118,8.493767467,386
-10.86825656,34.38646495,9.080550775,386
-10.86823659,34.38645265,9.0827615,386
-10.79522409,34.38991329,10.32670521,386
-10.79517349,34.38994094,10.33117417,386
-10.78697117,34.39030954,10.46730395,386
-10.78693583,34.39035326,10.46198232,386
-10.70723004,34.394215,11.82321591,386
-10.70722182,34.39416765,11.83009173,386
-10.72076502,34.47218872,0.5,386
-10.94576502,34.43419638,0.5,386
-10.90262848,34.38479014,8.492183393,386
-10.79233039,34.3896103,10.31279855,387
-10.79231492,34.3896493,10.30678614,387
-10.7540322,34.38066943,9.412857861,387
-10.75402492,34.38062898,9.417823839,387
-10.70208875,34.36842657,8.20078097,387
-10.70205408,34.36845188,8.195535563,387
-10.66901057,34.36066994,7.427804936,387
-10.66899965,34.36069747,7.423559418,387
-10.65119186,34.40559035,0.5,387
-10.76709152,34.45326174,0.5,387
-10.79233039,34.3896103,10.31279855,387
-11.38804326,34.33670663,6.593624078,388
-11.38803912,34.3366724,6.59847343,388
-11.38737698,34.33662366,6.616910381,388
-11.38737674,34.3366234,6.616888175,388
-11.35362386,34.3324012,7.799279382,388
-11.35360314,34.33237805,7.802874252,388
-11.30129634,34.32582599,9.628326193,388
-11.30129634,34.32582599,9.628326193,388
-11.3012931,34.32584025,9.630444854,388
-11.3012931,34.32584025,9.630444854,388
-11.29672936,34.32154775,10.30526833,388
-11.29672479,34.32156212,10.3077139,388
-11.29503189,34.31995802,10.55681831,388
-11.29503145,34.31995884,10.55671118,388
-11.29074555,34.31594784,11.19209828,388
-11.29074315,34.31596322,11.19412458,388
-11.28578493,34.31130401,11.92770759,388
-11.28578493,34.31130401,11.92770759,388
-11.28578196,34.31131709,11.92965035,388
-11.28578196,34.31131709,11.92965035,388
-11.24641528,34.3119412,12.53082722,388
-11.2464134,34.31192562,12.53303693,388
-11.25623866,34.39328743,1,388
-11.39280875,34.37618662,1,388
-11.38804326,34.33670663,6.593624078,388
-11.05125615,34.24488715,0.5,389
-11.15132872,34.27800773,0.5,389
-11.13728839,34.32203877,6.803635113,389
-11.03721585,34.28890312,6.803635113,389
-11.05125615,34.24488715,0.5,389
-11.52610372,34.87276974,0.5,391
-12.02929548,34.76361119,0.5,391
-12.05779173,34.90086136,20.34905385,391
-11.55460141,35.00976818,20.34905385,391
-11.52610372,34.87276974,0.5,391
-10.23723413,34.04766311,6.524213671,392
-10.23709599,34.04792696,6.567614559,392
-10.23572142,34.04650499,6.480465829,392
-10.23572138,34.04650454,6.480506798,392
-10.20536508,34.02359671,5.647176259,392
-10.205054,34.02368889,5.680551947,392
-10.12185409,33.96078405,3.373984188,392
-10.12178163,33.96055369,3.34946312,392
-10.11170669,33.95310608,3.09326443,392
-10.11170329,33.95310594,3.092921143,392
-10.10287585,33.94628759,2.830386716,392
-10.10284884,33.94633915,2.838871204,392
-10.11188461,33.92908844,0,392
-10.258,34.008,0,392
-10.23723413,34.04766311,6.524213671,392
-10.28756833,34.08871943,7.370995614,393
-10.28756672,34.08872125,7.371350903,393
-10.27552061,34.07858867,7.467682023,393
-10.27552061,34.07858867,7.467682023,393
-10.27551957,34.07858993,7.467441708,393
-10.27551957,34.07858993,7.467441708,393
-10.26268749,34.0660015,7.376902209,393
-10.26256766,34.06603233,7.392061111,393
-10.23493628,34.03879275,7.179520709,393
-10.23493573,34.03878744,7.180002157,393
-10.23243538,34.0363704,7.165025847,393
-10.23237747,34.03677754,7.214679586,393
-10.20891141,34.01358051,7.02915833,393
-10.20869704,34.0138223,7.076421022,393
-10.24079259,33.97761938,0,393
-10.321,34.051,0,393
-10.28756833,34.08871943,7.370995614,393
-10.50729341,34.21118175,11.59750869,394
-10.50728588,34.21119089,11.59577757,394
-10.47649506,34.1908548,11.69337461,394
-10.47649076,34.19087261,11.69082133,394
-10.46145736,34.18091815,11.73876959,394
-10.46143698,34.18092854,11.73586898,394
-10.43053948,34.16051237,11.83501537,394
-10.43053948,34.16051237,11.83501537,394
-10.43052324,34.16053206,11.8312866,394
-10.43052324,34.16053206,11.8312866,394
-10.4246968,34.15625809,11.80532164,394
-10.42469431,34.15625766,11.80547475,394
-10.42210581,34.1544069,11.78852528,394
-10.42210364,34.15440333,11.78827542,394
-10.37539102,34.12040376,11.55235981,394
-10.37539022,34.12038098,11.55492477,394
-10.34587454,34.09888361,11.40253195,394
-10.34585758,34.09888676,11.40065205,394
-10.29145173,34.05928193,11.12593255,394
-10.29145173,34.05928193,11.12593255,394
-10.29145011,34.0592839,11.12555916,394
-10.29145011,34.0592839,11.12555916,394
-10.27827979,34.04805343,10.86112554,394
-10.27822269,34.04813942,10.87618762,394
-10.31945182,33.98604699,0,394
-10.617,34.19,0,394
-10.50729341,34.21118175,11.59750869,394
-10.23723464,34.04766365,6.524212866,395
-10.2370965,34.0479275,6.567613096,395
-10.23572144,34.04650516,6.480450948,395
-10.2357214,34.04650473,6.480489572,395
-10.20368847,34.02233215,5.601083884,395
-10.20337049,34.02241607,5.633877329,395
-10.1232524,33.96184149,3.412726528,395
-10.12316859,33.96160004,3.387568,395
-10.11170659,33.95310608,3.093254414,395
-10.11170338,33.95310594,3.092930877,395
-10.10287607,33.94628782,2.830386099,395
-10.10284906,33.94633938,2.838870871,395
-10.11188461,33.92908844,0,395
-10.258,34.008,0,395
-10.23723464,34.04766365,6.524212866,395
-10.28756885,34.08872005,7.370970724,396
-10.28756724,34.08872187,7.371326031,396
-10.27552046,34.07858885,7.467647931,396
-10.27552046,34.07858885,7.467647931,396
-10.27551948,34.07859004,7.467421403,396
-10.27551948,34.07859004,7.467421403,396
-10.26124786,34.06458996,7.366668734,396
-10.26111127,34.06462102,7.383508398,396
-10.2349363,34.03879296,7.17950194,396
-10.23493576,34.03878764,7.179983545,396
-10.2339069,34.03779589,7.173535693,396
-10.23385909,34.03821369,7.223341035,396
-10.20891186,34.01358113,7.029142626,396
-10.2086975,34.01382293,7.076405115,396
-10.24079259,33.97761938,0,396
-10.321,34.051,0,396
-10.28756885,34.08872005,7.370970724,396
-10.44101343,34.16768384,11.7702576,397
-10.44101269,34.16768602,11.77059286,397
-10.42773843,34.16390843,11.19180871,397
-10.42773843,34.16390843,11.19180871,397
-10.42773592,34.16391147,11.19123389,397
-10.42773592,34.16391147,11.19123389,397
-10.39267653,34.15226253,9.407059684,397
-10.39267154,34.15226664,9.407691283,397
-10.37632158,34.14685771,8.573639692,397
-10.37632112,34.14684459,8.575117012,397
-10.36763486,34.14397452,8.131097206,397
-10.36762964,34.14396477,8.129600149,397
-10.32602436,34.13014866,6.011403988,397
-10.32602256,34.13015399,6.012222511,397
-10.33929633,34.091,0,397
-10.467,34.091,0,397
-10.44101343,34.16768384,11.7702576,397
-10.50759863,34.21081161,11.6675943,397
-10.50759012,34.21082193,11.66564165,397
-10.47653347,34.19069582,11.71616362,397
-10.47653171,34.19070312,11.71511751,397
-10.46145404,34.18091984,11.73829675,397
-10.46144985,34.18092198,11.73769981,397
-10.44101343,34.16768384,11.7702576,397
-10.44101269,34.16768602,11.77059286,397
-10.467,34.091,0,397
-10.617,34.19,0,397
-10.50759863,34.21081161,11.6675943,397
-10.45678835,34.27243085,0,398
-10.379,34.223,0,398
-10.243,34.118,0,398
-10.086,33.952,0.5,398
-10.21072059,33.80093025,28.73990504,398
-10.36989686,33.96421524,29.1392228,398
-10.50589636,34.06914798,29.1392228,398
-10.58368443,34.11853995,29.1392228,398
-10.45678835,34.27243085,0,398
-10.45678835,34.27243085,0.5,399
-10.379,34.223,0.5,399
-10.243,34.118,0.5,399
-10.152,34.071,0.5,399
-10.25819054,33.90475903,28.88256989,399
-10.34919016,33.95171103,28.88256989,399
-10.48518959,34.05663845,28.88256989,399
-10.56297761,34.10602733,28.88256989,399
-10.45678835,34.27243085,0.5,399
-10.07376955,33.96090733,0.5,400
-9.911,33.873,0.5,400
-10.00207219,33.69898899,28.73990504,400
-10.16484099,33.78680839,28.73990504,400
-10.07376955,33.96090733,0.5,400
-10.07376955,33.96090733,0.5,401
-9.911,33.873,0.5,401
-9.962093682,33.77540879,16.16448718,401
-10.12486299,33.86326701,16.16448718,401
-10.07376955,33.96090733,0.5,401
-10.17290517,34.09197908,1,402
-10.058,34.004,1,402
-9.81,33.915,1,402
-9.735,33.862,1,402
-9.827747453,33.67716273,27.32089514,402
-9.902747063,33.73012065,27.32089514,402
-10.15074577,33.8189791,27.32089514,402
-10.26565034,33.90689135,27.32089514,402
-10.17290517,34.09197908,1,402
-10.2757037,34.17095057,1,403
-10.165,34.13,1,403
-10.026,34.006,1,403
-9.81,33.915,1,403
-9.735,33.862,1,403
-9.814295463,33.71676632,21.9168345,403
-9.889295222,33.76973331,21.9168345,403
-10.10529453,33.86063674,21.9168345,403
-10.24429408,33.98457343,21.9168345,403
-10.35499742,34.02547293,21.9168345,403
-10.2757037,34.17095057,1,403
-9.775936393,33.83437956,2.926239137,404
-9.775936071,33.83438421,2.927123626,404
-9.770991541,33.8342761,2.753930537,404
-9.770989832,33.83428045,2.754713914,404
-9.725575068,33.83334178,1.169703727,404
-9.725572525,33.83334242,1.169543579,404
-9.720719327,33.83324407,1.000569829,404
-9.72071894,33.83324275,1.000303743,404
-9.718922827,33.83320531,0.937732309,404
-9.71892275,33.83320642,0.937943213,404
-9.719263659,33.82827768,0,404
-9.777,33.819,0,404
-9.775936393,33.83437956,2.926239137,404
-9.778813853,33.8321516,3.263371978,404
-9.778813494,33.83215678,3.264358366,404
-9.778521227,33.83237808,3.229096485,404
-9.778520785,33.83238328,3.230062258,404
-9.776204418,33.83417211,2.957633262,404
-9.776204175,33.83417675,2.958536834,404
-9.775936393,33.83437956,2.926239137,404
-9.775936071,33.83438421,2.927123626,404
-9.777,33.819,0,404
-9.78,33.815,0,404
-9.778813853,33.8321516,3.263371978,404
-9.829470033,33.84112619,4.209222474,404
-9.829469571,33.84113287,4.210494687,404
-9.822948812,33.83996893,4.087656784,404
-9.822946449,33.83997508,4.088856562,404
-9.784180941,33.8331094,3.364451788,404
-9.784179639,33.83310376,3.363403992,404
-9.778813853,33.8321516,3.263371978,404
-9.778813494,33.83215678,3.264358366,404
-9.78,33.815,0,404
-9.831,33.819,0,404
-9.829470033,33.84112619,4.209222474,404
-9.836602834,33.84720601,3.84385263,404
-9.836602412,33.84721212,3.845014403,404
-9.835729304,33.8464612,3.888622935,404
-9.83572861,33.84646715,3.889811933,404
-9.830404819,33.84192323,4.161312301,404
-9.830404641,33.84193008,4.162555713,404
-9.829470033,33.84112619,4.209222474,404
-9.829469571,33.84113287,4.210494687,404
-9.831,33.819,0,404
-9.838,33.827,0,404
